source_name,source_username,expert_units_net,expert_record_win,expert_record_loss,expert_record_push,market_type,bet_label,line,odds,stake_units,units_type,prop_name,notes,game_id,league,pick_id,expert_id,created_at,updated_at,scraped_at,source_url,unique_key
Brandon Kravitz,BKPicks,13.487900000000003,78,74,0,total,D.Douglas u11.5 Rec Yds,11.5,100,1,unit,Rec Yds,u11.5 (+100) sitting out there on NoVig. It’s 10.5 (-115) everywhere else I look. 🔪 ,284635,nfl,530641644,1655153,2026-01-28T03:07:04.437Z,2026-01-28T03:07:04.437Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,dd759e8884800d6dde40ce85a12bbeca8056dcd28bf152583cac4ebf1aa2f82e
Brandon Kravitz,BKPicks,13.487900000000003,78,74,0,total,G.Holani o1.5 Recs,1.5,-110,0.55,unit,Recs,,284635,nfl,530643796,1655153,2026-01-28T03:29:01.351Z,2026-01-28T03:29:01.351Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,e3c798e21ac5dbcf007b9eb83bfaa9e47ce1c639e2565b62437cbeec61b0d8f1
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,total,S.Darnold o0.5 Int,0.5,-115,0.58,unit,Int,Plucking off this INT line at -115 since its -140 everywhere else.,284635,nfl,530422386,1895015,2026-01-26T16:12:12.214Z,2026-01-26T16:12:12.214Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,eb5bc570b927002fbb6361c3161cf25a484b6c0f2b9999c609825c6e77202ae9
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,unknown,A.J. Barner 2nd Half TD,-110,600,0.2,unit,Custom Picks,#Tailing @nick_giffen ,284635,nfl,531600555,1895015,2026-02-03T22:45:58.260Z,2026-02-03T22:45:58.260Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,06909221928d8e1f49ca7edd9d177afd54dacc966c3cb83c4dde4653578fa36a
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,total,L.Williams o3.5 Tackles + Ast,3.5,125,0.4,unit,Tackles + Ast,#Tailing @The_Oddsmaker ,284635,nfl,530993623,1895015,2026-01-30T20:09:11.341Z,2026-01-30T20:09:11.341Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,af08876104fe787fba4c11ae4b3f89458fde9c9d377b50a02673ea6bef8e2c53
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,total,R.Stevenson u53.5 Rush Yds,53.5,-115,0.58,unit,Rush Yds,#Tailing @The_Oddsmaker after I found a 53.5 at Bet365.,284635,nfl,530993890,1895015,2026-01-30T20:11:51.301Z,2026-01-30T20:11:51.301Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9780b768a3f1752e9d840d133503f60cfb66b7dd3f636097e9c41f56b4eb8231
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,total,A.Barner u13.5 Longest Reception,13.5,-115,0.58,unit,Longest Reception,#Tailing @The_Oddsmaker ,284635,nfl,530994091,1895015,2026-01-30T20:13:36.595Z,2026-01-30T20:13:36.595Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9a8e3dc268853b96cd078cfb1fef1f26be636e603c999ea5171ef968b247c29d
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,total,E.Arroyo o0.5 Recs,0.5,-110,0.55,unit,Recs,#Tailing @The_Oddsmaker & @ChrisRaybon ,284635,nfl,530994456,1895015,2026-01-30T20:16:33.376Z,2026-01-30T20:16:33.376Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,4607b9011eea10fa56565a69ed982d10048b60a27bfed493e8feff7441c8b384
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,ml,D.Maye Player To Have Most Rushing Yards Yes,0,750,0.2,unit,Player To Have Most Rushing Yards,#Tailing @ChrisRaybon ,284635,nfl,530885462,1895015,2026-01-29T22:34:44.549Z,2026-01-29T22:34:44.549Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,2d38e66f65dcb26a7b0f84a0c975af46b6ad67656f5fee935652645d743a103c
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,ml,D.Maye 2+ TDs Yes,0,4000,0.15,unit,2+ TDs,"Already got em for ATD at +410, may as well 🪜 and let the young man rumble!",284635,nfl,530889534,1895015,2026-01-29T22:53:22.952Z,2026-01-29T22:53:22.952Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,b292ecf25e13f2896a9ed647688bd023445c7d2e5a983a09cd760a6e4125f9ad
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,ml,D.Maye Anytime TD Scorer Yes,0,410,0.5,unit,Anytime TD Scorer,,284635,nfl,530395458,1895015,2026-01-26T03:18:27.672Z,2026-01-26T03:18:27.672Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,e4889036a7a8c615b43e921797f9cffbcde737835792f1f2804ce1828223f690
Gilles Gallant,GDAWG5000,6.434800000000001,15,27,0,unknown,Super Bowl 60 - Defense Or Special Teams TD - Either Team,-110,260,0.4,unit,Custom Picks,My fave Novelty TD Prop for SB60 under “Score Props” at Bet365,284635,nfl,531894781,1895015,2026-02-05T23:39:14.646Z,2026-02-05T23:39:14.646Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9dd497cd5fe662c9bde70c760677b899fe59b168f8f090e3c7d171e651ad84ca
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,total,T.Henderson o0.5 Recs,0.5,-140,0.7,unit,Recs,"TreVeyon Henderson over 0.5 receptions (-140 at BetMGM, Caesars, Hard Rock)

Henderson got phased out of the offense for the most part in the conference championship game, but a lot of that has to do with the snow and with the Patriots playing with the lead, with Vrabel trusting Rhamondre Stevenson not to fumble in the conditions.

With a week off to prepare, in ideal conditions, and the Patriots more likely to trail than not, I can see Henderson drifting back toward his usage in the first two rounds of the playoffs which, while still not a ton, was 17 routes in two games, being targeted three times.

This is a spot where his target rate should theoretically go up, as the Seahawks play a lot of zone coverage (5th most in the NFL), and lean toward two-high safety looks. Against zone, Henderson has been targeted on 21% of his routes, compared to just 6% of routes against man coverage.

And against two-high safety looks, Henderson's target rate is 22% compared to 15% against single high looks.

We also have to factor in that Seattle is a high pressure defense, and while everyone's target per route goes down under pressure (because of sacks, throwaways, and QB scrambles), Henderson's drops less than the average receiver, with the third-lowest dip when Maye is under pressure of 9 regular Patriot pass catchers.

With two weeks to scheme things up, I'd look for a designed play to help bust this stingy Seahawks zone defense that allows the most targets per game in the league to RBs.

I'd play this to -165, meaning all current available prices at the time I dropped the pick in the Action App are playable.",284635,nfl,530446501,2099164,2026-01-26T20:00:35.580Z,2026-01-26T20:00:35.580Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9e071c135add5f3c67ef01055097c4f074c529496190ef6dbdf2bb35753a2be8
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,A.J. Barner 3rd Quarter TD,-1,1200,0.2,unit,Custom Picks,As given on prop show ,284635,nfl,531597935,2099164,2026-02-03T22:34:16.534Z,2026-02-03T22:34:16.534Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,f7382df5480f459a9d5a44ebced62da9a9790135a0094b08ddea4957ad857ee5
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,A.J. Barner 2nd Half TD,-110,600,0.3,unit,Custom Picks,As given on prop show,284635,nfl,531598174,2099164,2026-02-03T22:35:26.723Z,2026-02-03T22:35:26.723Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,977c9e8410015e803521a0ec54f5b0f67dc152b5b15c0372b9441d30faf482c2
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,1st Reception Yards: C. Kupp under 10.5,10.5,-120,1,unit,Custom Picks,"*MY SPECIALTY BET*

As given on Prop show

",284635,nfl,531597520,2099164,2026-02-03T22:32:28.172Z,2026-02-03T22:32:28.172Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,430a159074a6e45b052f1d35795fb4af66fcf5d49f08f66bb074b2da7b3d5b96
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,total,R.Stevenson u12.5 Longest Rush,12.5,-114,1.14,unit,Longest Rush,As given on prop show,284635,nfl,531597618,2099164,2026-02-03T22:33:00.201Z,2026-02-03T22:33:00.201Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,ebe7f6082ba8c5fd8c176482f51631b259eb0e6a7b6fca2b33a5dacaf57ce456
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,SB LX: Total Game Sacks - Over 4.5,4.5,-140,1,unit,Custom Picks,Propapalooza,284635,nfl,531007352,2099164,2026-01-30T22:07:03.918Z,2026-01-30T22:07:03.918Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,471cb44bf73342c9e6472a3a250a17d8fe7c9ad66e5079a3c105e2268efc3134
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,D. Maye under 6.5 1Q Rush Yds,6.5,-113,1.13,unit,Custom Picks,Propapalooza,284635,nfl,531010421,2099164,2026-01-30T22:27:28.149Z,2026-01-30T22:27:28.148Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,1024885c93c78b73328821980665223669ebe3125d8da5566f26f52f471594b1
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,J. Love to Record a defensive Interception ,0.5,800,0.25,unit,Custom Picks,Propapalooza ,284635,nfl,531010622,2099164,2026-01-30T22:28:33.124Z,2026-01-30T22:28:33.124Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,4c39d0601c0d1f8a86048dac1f5eccf156444aedefee1a2c965b2fb6c90f4e15
Nick Giffen,nick_giffen,0.012400000000000855,22,37,0,unknown,C. Bryant to Record a defensive Interception ,0.5,950,0.2,unit,Custom Picks,Propapalooza,284635,nfl,531010864,2099164,2026-01-30T22:29:48.396Z,2026-01-30T22:29:48.396Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,d30a944c8302b248aa731fb7be297d78c7ca67eda1f024b887b343a0edcdac8c
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,props,SEA u25.5,25.5,-115,1,unit,, @Stuckey2 https://myaction.app/R9RkairQv0b,284635,nfl,531830959,2439213,2026-02-05T14:24:32.338Z,2026-02-05T14:24:32.338Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,e464f557983864b178b4f0f2b84876fd56a4ec23d3a592ea0a6224bdff3091c1
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Seahawks Total Players With Rushing Attempt - Over 4.5,-110,115,1,unit,Custom Picks, @Stuckey2 https://myaction.app/R9RkairQv0b,284635,nfl,531830997,2439213,2026-02-05T14:24:54.292Z,2026-02-05T14:24:54.292Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,657ad28a0bfea07b1b73d40f2c6f02a4bdc0621108272f9f89744495a1fb856d
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Seahawks Team Total Rushing Yards - Under 106.5,-110,-120,1,unit,Custom Picks, @ChrisRaybon https://myaction.app/R9RkairQv0b,284635,nfl,531831144,2439213,2026-02-05T14:26:46.915Z,2026-02-05T14:26:46.915Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,44675ff69bc61281129e6f7b725f714f1103a121b60192349b6e4afd8889594b
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,H.Henry o39.5 Rec Yds,39.5,-113,1,unit,Rec Yds, @Stuckey2 https://myaction.app/R9RkairQv0b,284635,nfl,531830960,2439213,2026-02-05T14:24:32.338Z,2026-02-05T14:24:32.338Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a03ded2d18541441fb8da599fb18ed7c76ff52baf86d8951f1a9c7a30c69787e
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,D.Maye o36.5 Rush Yds,36.5,-113,1,unit,Rush Yds, @ChrisRaybon https://myaction.app/R9RkairQv0b,284635,nfl,531830961,2439213,2026-02-05T14:24:32.338Z,2026-02-05T14:24:32.338Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,e35e739718a8b3d0177f99460a2a7b4e16c5f95da7bfdea649f2468ac783e853
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,K.Walker u73.5 Rush Yds,73.5,-110,1,unit,Rush Yds, @ChrisRaybon https://myaction.app/R9RkairQv0b,284635,nfl,531830962,2439213,2026-02-05T14:24:32.338Z,2026-02-05T14:24:32.338Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,58e1b8d5946d090eb4ebe94191f09338845b1887b23ae454287e01bc87cb512a
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,ml,D.Maye Player To Have Most Rushing Yards Yes,0,700,0.14,unit,Player To Have Most Rushing Yards, @ChrisRaybon Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878261,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,8ee98b85dae7f7aca71220e4a4ed4ae74fba0047becaa258d00d822210a718b0
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,R.Stevenson u12.5 Longest Rush,12.5,-117,1,unit,Longest Rush, @kylemurray03 Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878262,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,c0490e2359cfb3b554efd5f21717b1a020cdb0b7b372a253bed3439dc0f1545e
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,D.Maye o36.5 Rush Yds,36.5,-118,1,unit,Rush Yds, @ChrisRaybon Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878263,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,825fe69c76c32cd31c48f9cabd543889a94ea17a4c81ff34577ace1c5e33eba7
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,M.Hollins o25.5 Rec Yds,25.5,-115,1,unit,Rec Yds, @kylemurray03 Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878264,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,7cdb7f04e73db3bb4d9cb01665b490739b7c811ebda38fc0a673953867dda52f
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,D.Lawrence o0.25 Sacks,0.25,154,0.65,unit,Sacks, @The_Oddsmaker Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878265,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,1cb6dee0feea46d8aea265a1abb2860fedfc65a148f6abf18ae38ac56239d851
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,T.Henderson 50+ Rushing Yards Yes,50,780,0.13,unit,50+ Rushing Yards, @ChrisRaybon Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878266,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,13afb553e93e940218043e1330d589ada684071f1f58747a8cc019bb87400df9
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,ml,D.Maye Anytime TD Scorer Yes,0,300,0.33,unit,Anytime TD Scorer, @kylemurray03 Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530878267,2439213,2026-01-29T21:57:56.639Z,2026-01-29T21:57:56.639Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a30ea17e5c6db742b728230cbb0bb55ecc037585bb295af7cbe5022fbe5c514d
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,props,Hunter Henry 1st Quarter Receiving Yards u4.5,-110,-112,1,unit,Custom Picks, @The_Oddsmaker Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530879800,2439213,2026-01-29T22:05:28.502Z,2026-01-29T22:05:28.502Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,988ebe26a2dc4067c8f87cd8b684c4035f6188029f5e9db6356a21667869050a
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,props,Hunter Henry 2nd Quarter Receiving Yards o8.5,-110,-112,1,unit,Custom Picks, @The_Oddsmaker Prop-A-Palooza https://myaction.app/Ec678CCKk0b,284635,nfl,530879984,2439213,2026-01-29T22:06:23.949Z,2026-01-29T22:06:23.949Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,785eb560d2eeadbe5b4485cf90dd5f80c8996dfc0b815f8c9f11489a18f0cabb
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Which Quarter will Rhamondre Stevenson have the Most Rushing Yards - Q1,-110,290,0.34,unit,Custom Picks, @The_Oddsmaker Prop-A-Palooza https://myaction.app/xPQAd6TQk0b,284635,nfl,530896934,2439213,2026-01-29T23:21:58.023Z,2026-01-29T23:21:58.023Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9d002142e4238062b61610b30fc3f8daf7f50055a5561a0fdea1a0f4f879c146
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Seahawks To Score First & Win,-110,125,0.8,unit,Custom Picks,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950383,2439213,2026-02-06T14:43:19.508Z,2026-02-06T14:43:19.508Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,e179338575815047021a4d4bc4ba664263e8eda6bb526f1c5f924229cb187ec0
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,J.Smith-Njigba 8+ Receptions Yes,8,130,0.77,unit,8+ Receptions,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950057,2439213,2026-02-06T14:38:38.544Z,2026-02-06T14:38:38.544Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,fd9ed5129010d6c7e372ef30320fcc18cf99bd716c049632f7c29bd0b1f847a0
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,H.Henry o39.5 Rec Yds,39.5,105,0.95,unit,Rec Yds,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950079,2439213,2026-02-06T14:39:03.898Z,2026-02-06T14:39:03.898Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,b975db2ea951be4f07c2416197cf51b4bfcecf1ba57ffc586bd81a63a25a1252
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,props,NE u20.5,20.5,-115,1,unit,,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531949946,2439213,2026-02-06T14:36:27.987Z,2026-02-06T14:36:27.987Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,35590f8a490d08d21c908ac9623487a6f410b32f0a4d272c71b83cf8f8c6e6ee
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,SEA -4.5,-4.5,-115,1,unit,,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531949957,2439213,2026-02-06T14:36:45.663Z,2026-02-06T14:36:45.663Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,d1cdd0de4925a11c0c1e66f486216d91388919b748e76a0461275397e9282ef5
